location_id,process_id,date,poll,timezone,unit,source,value
Fenwei,station_day_mad,2020-08-12,pm10,Asia/Shanghai,µg/m3,mee,25.426575441678416
Fenwei,station_day_mad,2020-08-12,pm25,Asia/Shanghai,µg/m3,mee,11.868597988163206
Fenwei,station_day_mad,2020-08-13,pm10,Asia/Shanghai,µg/m3,mee,42.26945298394574
Fenwei,station_day_mad,2020-08-13,pm25,Asia/Shanghai,µg/m3,mee,23.07615405260333
Fenwei,station_day_mad,2020-08-14,pm10,Asia/Shanghai,µg/m3,mee,25.77763443614893
Fenwei,station_day_mad,2020-08-14,pm25,Asia/Shanghai,µg/m3,mee,15.511904761904763
Fenwei,station_day_mad,2020-08-15,pm10,Asia/Shanghai,µg/m3,mee,29.07376418546215
Fenwei,station_day_mad,2020-08-15,pm25,Asia/Shanghai,µg/m3,mee,17.70408940451211
Fenwei,station_day_mad,2020-08-16,pm10,Asia/Shanghai,µg/m3,mee,36.82471898528344
Fenwei,station_day_mad,2020-08-16,pm25,Asia/Shanghai,µg/m3,mee,20.233536121264954
Fenwei,station_day_mad,2020-08-17,pm10,Asia/Shanghai,µg/m3,mee,19.781104610633594
Fenwei,station_day_mad,2020-08-17,pm25,Asia/Shanghai,µg/m3,mee,8.43031069842664
Fenwei,station_day_mad,2020-08-18,pm10,Asia/Shanghai,µg/m3,mee,21.70751575175679
Fenwei,station_day_mad,2020-08-18,pm25,Asia/Shanghai,µg/m3,mee,11.04838787085164
Fenwei,station_day_mad,2020-08-19,pm10,Asia/Shanghai,µg/m3,mee,32.02705984970478
Fenwei,station_day_mad,2020-08-19,pm25,Asia/Shanghai,µg/m3,mee,17.757789855072463
Fenwei,station_day_mad,2020-08-20,pm10,Asia/Shanghai,µg/m3,mee,35.802379819589966
Fenwei,station_day_mad,2020-08-20,pm25,Asia/Shanghai,µg/m3,mee,18.982954109765704
Fenwei,station_day_mad,2020-08-21,pm10,Asia/Shanghai,µg/m3,mee,43.25839615966428
Fenwei,station_day_mad,2020-08-21,pm25,Asia/Shanghai,µg/m3,mee,23.679024544966573
Fenwei,station_day_mad,2020-08-22,pm10,Asia/Shanghai,µg/m3,mee,49.35032056609097
Fenwei,station_day_mad,2020-08-22,pm25,Asia/Shanghai,µg/m3,mee,26.279995479842924
Fenwei,station_day_mad,2020-08-23,pm10,Asia/Shanghai,µg/m3,mee,28.174590713902308
Fenwei,station_day_mad,2020-08-23,pm25,Asia/Shanghai,µg/m3,mee,10.991976881708004
Fenwei,station_day_mad,2020-08-24,pm10,Asia/Shanghai,µg/m3,mee,50.58367179949128
Fenwei,station_day_mad,2020-08-24,pm25,Asia/Shanghai,µg/m3,mee,18.958677164444072
Fenwei,station_day_mad,2020-08-25,pm10,Asia/Shanghai,µg/m3,mee,55.61516408980177
Fenwei,station_day_mad,2020-08-25,pm25,Asia/Shanghai,µg/m3,mee,21.841778893409327
Fenwei,station_day_mad,2020-08-26,pm10,Asia/Shanghai,µg/m3,mee,64.79640887829294
Fenwei,station_day_mad,2020-08-26,pm25,Asia/Shanghai,µg/m3,mee,29.793046928916496
Fenwei,station_day_mad,2020-08-27,pm10,Asia/Shanghai,µg/m3,mee,72.5415191569479
Fenwei,station_day_mad,2020-08-27,pm25,Asia/Shanghai,µg/m3,mee,37.59565025431927
Fenwei,station_day_mad,2020-08-28,pm10,Asia/Shanghai,µg/m3,mee,68.00646257258576
Fenwei,station_day_mad,2020-08-28,pm25,Asia/Shanghai,µg/m3,mee,35.607963694920215
Fenwei,station_day_mad,2020-08-29,pm10,Asia/Shanghai,µg/m3,mee,45.41087200507491
Fenwei,station_day_mad,2020-08-29,pm25,Asia/Shanghai,µg/m3,mee,19.906848273394168
Fenwei,station_day_mad,2020-08-30,pm10,Asia/Shanghai,µg/m3,mee,25.989839997629854
Fenwei,station_day_mad,2020-08-30,pm25,Asia/Shanghai,µg/m3,mee,8.803411530766603
Fenwei,station_day_mad,2020-08-31,pm10,Asia/Shanghai,µg/m3,mee,47.8248568302187
Fenwei,station_day_mad,2020-08-31,pm25,Asia/Shanghai,µg/m3,mee,18.66354662711227
Fenwei,station_day_mad,2020-09-01,pm10,Asia/Shanghai,µg/m3,mee,41.145961831082296
Fenwei,station_day_mad,2020-09-01,pm25,Asia/Shanghai,µg/m3,mee,15.511726772932033
Fenwei,station_day_mad,2020-09-02,pm10,Asia/Shanghai,µg/m3,mee,52.91570649066547
Fenwei,station_day_mad,2020-09-02,pm25,Asia/Shanghai,µg/m3,mee,17.80348930533508
Fenwei,station_day_mad,2020-09-03,pm10,Asia/Shanghai,µg/m3,mee,57.38170558550812
Fenwei,station_day_mad,2020-09-03,pm25,Asia/Shanghai,µg/m3,mee,19.305464540204927
Fenwei,station_day_mad,2020-09-04,pm10,Asia/Shanghai,µg/m3,mee,74.0781999651975
Fenwei,station_day_mad,2020-09-04,pm25,Asia/Shanghai,µg/m3,mee,28.350035423968976
Fenwei,station_day_mad,2020-09-05,pm10,Asia/Shanghai,µg/m3,mee,58.05637444999627
Fenwei,station_day_mad,2020-09-05,pm25,Asia/Shanghai,µg/m3,mee,26.50728055783429
Fenwei,station_day_mad,2020-09-06,pm10,Asia/Shanghai,µg/m3,mee,68.08881073124306
Fenwei,station_day_mad,2020-09-06,pm25,Asia/Shanghai,µg/m3,mee,26.968130768602467
Fenwei,station_day_mad,2020-09-07,pm10,Asia/Shanghai,µg/m3,mee,72.405353909148
Fenwei,station_day_mad,2020-09-07,pm25,Asia/Shanghai,µg/m3,mee,31.370523542272387
Fenwei,station_day_mad,2020-09-08,pm10,Asia/Shanghai,µg/m3,mee,76.31572633341501
Fenwei,station_day_mad,2020-09-08,pm25,Asia/Shanghai,µg/m3,mee,39.98454742550312
Fenwei,station_day_mad,2020-09-09,pm10,Asia/Shanghai,µg/m3,mee,50.01128648491241
Fenwei,station_day_mad,2020-09-09,pm25,Asia/Shanghai,µg/m3,mee,28.957221517885998
Fenwei,station_day_mad,2020-09-10,pm10,Asia/Shanghai,µg/m3,mee,64.13859960793923
Fenwei,station_day_mad,2020-09-10,pm25,Asia/Shanghai,µg/m3,mee,32.72635916175703
Fenwei,station_day_mad,2020-09-11,pm10,Asia/Shanghai,µg/m3,mee,65.52367339159792
Fenwei,station_day_mad,2020-09-11,pm25,Asia/Shanghai,µg/m3,mee,34.184106684503526
Fenwei,station_day_mad,2020-09-12,pm10,Asia/Shanghai,µg/m3,mee,65.04274581038322
Fenwei,station_day_mad,2020-09-12,pm25,Asia/Shanghai,µg/m3,mee,35.58438051557412
Fenwei,station_day_mad,2020-09-13,pm10,Asia/Shanghai,µg/m3,mee,57.58597770154374
Fenwei,station_day_mad,2020-09-13,pm25,Asia/Shanghai,µg/m3,mee,33.63858664578517
Fenwei,station_day_mad,2020-09-14,pm10,Asia/Shanghai,µg/m3,mee,49.22109741502687
Fenwei,station_day_mad,2020-09-14,pm25,Asia/Shanghai,µg/m3,mee,24.576962789739657
Fenwei,station_day_mad,2020-09-15,pm10,Asia/Shanghai,µg/m3,mee,57.72927952478706
Fenwei,station_day_mad,2020-09-15,pm25,Asia/Shanghai,µg/m3,mee,20.94386588254513
Fenwei,station_day_mad,2020-09-16,pm10,Asia/Shanghai,µg/m3,mee,60.142081450923904
Fenwei,station_day_mad,2020-09-16,pm25,Asia/Shanghai,µg/m3,mee,23.641864654925403
Fenwei,station_day_mad,2020-09-17,pm10,Asia/Shanghai,µg/m3,mee,56.02709900917556
Fenwei,station_day_mad,2020-09-17,pm25,Asia/Shanghai,µg/m3,mee,22.019997860824034
Fenwei,station_day_mad,2020-09-18,pm10,Asia/Shanghai,µg/m3,mee,71.783451621325
Fenwei,station_day_mad,2020-09-18,pm25,Asia/Shanghai,µg/m3,mee,30.966454424550502
Fenwei,station_day_mad,2020-09-19,pm10,Asia/Shanghai,µg/m3,mee,50.38076105600716
Fenwei,station_day_mad,2020-09-19,pm25,Asia/Shanghai,µg/m3,mee,26.103552961940984
Fenwei,station_day_mad,2020-09-20,pm10,Asia/Shanghai,µg/m3,mee,33.42551733199805
Fenwei,station_day_mad,2020-09-20,pm25,Asia/Shanghai,µg/m3,mee,20.932765928356577
Fenwei,station_day_mad,2020-09-21,pm10,Asia/Shanghai,µg/m3,mee,43.016041553469776
Fenwei,station_day_mad,2020-09-21,pm25,Asia/Shanghai,µg/m3,mee,27.981642962949966
Fenwei,station_day_mad,2020-09-22,pm10,Asia/Shanghai,µg/m3,mee,53.69245445557997
Fenwei,station_day_mad,2020-09-22,pm25,Asia/Shanghai,µg/m3,mee,32.462668968985625
Fenwei,station_day_mad,2020-09-23,pm10,Asia/Shanghai,µg/m3,mee,71.57715589032242
Fenwei,station_day_mad,2020-09-23,pm25,Asia/Shanghai,µg/m3,mee,35.05261702339225
Fenwei,station_day_mad,2020-09-24,pm10,Asia/Shanghai,µg/m3,mee,93.46334833342087
Fenwei,station_day_mad,2020-09-24,pm25,Asia/Shanghai,µg/m3,mee,51.18736076431664
Fenwei,station_day_mad,2020-09-25,pm10,Asia/Shanghai,µg/m3,mee,89.0476514530042
Fenwei,station_day_mad,2020-09-25,pm25,Asia/Shanghai,µg/m3,mee,50.51185930558367
Fenwei,station_day_mad,2020-09-26,pm10,Asia/Shanghai,µg/m3,mee,87.04959304476507
Fenwei,station_day_mad,2020-09-26,pm25,Asia/Shanghai,µg/m3,mee,52.37283581920024
Fenwei,station_day_mad,2020-09-27,pm10,Asia/Shanghai,µg/m3,mee,85.03647755285746
Fenwei,station_day_mad,2020-09-27,pm25,Asia/Shanghai,µg/m3,mee,50.920850521330664
Fenwei,station_day_mad,2020-09-28,pm10,Asia/Shanghai,µg/m3,mee,77.64034398491567
Fenwei,station_day_mad,2020-09-28,pm25,Asia/Shanghai,µg/m3,mee,43.60886924410736
Fenwei,station_day_mad,2020-09-29,pm10,Asia/Shanghai,µg/m3,mee,85.92085090156264
Fenwei,station_day_mad,2020-09-29,pm25,Asia/Shanghai,µg/m3,mee,50.427495163256786
Fenwei,station_day_mad,2020-09-30,pm10,Asia/Shanghai,µg/m3,mee,73.54247472193049
Fenwei,station_day_mad,2020-09-30,pm25,Asia/Shanghai,µg/m3,mee,35.4501432332042
Fenwei,station_day_mad,2020-10-01,pm10,Asia/Shanghai,µg/m3,mee,41.19442329255161
Fenwei,station_day_mad,2020-10-01,pm25,Asia/Shanghai,µg/m3,mee,18.579776707971735
Fenwei,station_day_mad,2020-10-02,pm10,Asia/Shanghai,µg/m3,mee,39.71566005774373
Fenwei,station_day_mad,2020-10-02,pm25,Asia/Shanghai,µg/m3,mee,22.632344332816032
Fenwei,station_day_mad,2020-10-03,pm10,Asia/Shanghai,µg/m3,mee,49.55680433184535
Fenwei,station_day_mad,2020-10-03,pm25,Asia/Shanghai,µg/m3,mee,18.452646101793377
Fenwei,station_day_mad,2020-10-04,pm10,Asia/Shanghai,µg/m3,mee,56.575914113874354
Fenwei,station_day_mad,2020-10-04,pm25,Asia/Shanghai,µg/m3,mee,23.528132772983906
Fenwei,station_day_mad,2020-10-05,pm10,Asia/Shanghai,µg/m3,mee,63.09669249035533
Fenwei,station_day_mad,2020-10-05,pm25,Asia/Shanghai,µg/m3,mee,38.38089278027644
Fenwei,station_day_mad,2020-10-06,pm10,Asia/Shanghai,µg/m3,mee,67.48505141795542
Fenwei,station_day_mad,2020-10-06,pm25,Asia/Shanghai,µg/m3,mee,40.43185977324152
Fenwei,station_day_mad,2020-10-07,pm10,Asia/Shanghai,µg/m3,mee,63.809917139351825
Fenwei,station_day_mad,2020-10-07,pm25,Asia/Shanghai,µg/m3,mee,33.10090062425149
Fenwei,station_day_mad,2020-10-08,pm10,Asia/Shanghai,µg/m3,mee,83.80762009244155
Fenwei,station_day_mad,2020-10-08,pm25,Asia/Shanghai,µg/m3,mee,47.43358489444582
Fenwei,station_day_mad,2020-10-09,pm10,Asia/Shanghai,µg/m3,mee,101.36509340741293
Fenwei,station_day_mad,2020-10-09,pm25,Asia/Shanghai,µg/m3,mee,59.928987829593375
Fenwei,station_day_mad,2020-10-10,pm10,Asia/Shanghai,µg/m3,mee,113.17384443066301
Fenwei,station_day_mad,2020-10-10,pm25,Asia/Shanghai,µg/m3,mee,63.51906617445994
Fenwei,station_day_mad,2020-10-11,pm10,Asia/Shanghai,µg/m3,mee,65.79553720138216
Fenwei,station_day_mad,2020-10-11,pm25,Asia/Shanghai,µg/m3,mee,32.556379421781394
Fenwei,station_day_mad,2020-10-12,pm10,Asia/Shanghai,µg/m3,mee,45.176930295572625
Fenwei,station_day_mad,2020-10-12,pm25,Asia/Shanghai,µg/m3,mee,33.10853643667426
Fenwei,station_day_mad,2020-10-13,pm10,Asia/Shanghai,µg/m3,mee,27.808302063661287
Fenwei,station_day_mad,2020-10-13,pm25,Asia/Shanghai,µg/m3,mee,17.838117515517023
Fenwei,station_day_mad,2020-10-14,pm10,Asia/Shanghai,µg/m3,mee,43.365944781223696
Fenwei,station_day_mad,2020-10-14,pm25,Asia/Shanghai,µg/m3,mee,29.397137317153724
Fenwei,station_day_mad,2020-10-15,pm10,Asia/Shanghai,µg/m3,mee,44.753967928434705
Fenwei,station_day_mad,2020-10-15,pm25,Asia/Shanghai,µg/m3,mee,22.172311418414782
Fenwei,station_day_mad,2020-10-16,pm10,Asia/Shanghai,µg/m3,mee,63.70432936772365
Fenwei,station_day_mad,2020-10-16,pm25,Asia/Shanghai,µg/m3,mee,28.903980624243136
Fenwei,station_day_mad,2020-10-17,pm10,Asia/Shanghai,µg/m3,mee,80.15718920128272
Fenwei,station_day_mad,2020-10-17,pm25,Asia/Shanghai,µg/m3,mee,38.2543204812688
Fenwei,station_day_mad,2020-10-18,pm10,Asia/Shanghai,µg/m3,mee,85.37537732297781
Fenwei,station_day_mad,2020-10-18,pm25,Asia/Shanghai,µg/m3,mee,39.85279165734457
Fenwei,station_day_mad,2020-10-19,pm10,Asia/Shanghai,µg/m3,mee,97.20281065666627
Fenwei,station_day_mad,2020-10-19,pm25,Asia/Shanghai,µg/m3,mee,47.12372242878806
Fenwei,station_day_mad,2020-10-20,pm10,Asia/Shanghai,µg/m3,mee,160.36505929726
Fenwei,station_day_mad,2020-10-20,pm25,Asia/Shanghai,µg/m3,mee,49.16072390063582
Fenwei,station_day_mad,2020-10-21,pm10,Asia/Shanghai,µg/m3,mee,164.29241021488767
Fenwei,station_day_mad,2020-10-21,pm25,Asia/Shanghai,µg/m3,mee,51.299930483790206
Fenwei,station_day_mad,2020-10-22,pm10,Asia/Shanghai,µg/m3,mee,133.42562624399764
Fenwei,station_day_mad,2020-10-22,pm25,Asia/Shanghai,µg/m3,mee,49.03731627525073
Fenwei,station_day_mad,2020-10-23,pm10,Asia/Shanghai,µg/m3,mee,149.224693613742
Fenwei,station_day_mad,2020-10-23,pm25,Asia/Shanghai,µg/m3,mee,63.27007606831233
Fenwei,station_day_mad,2020-10-24,pm10,Asia/Shanghai,µg/m3,mee,179.13650923864213
Fenwei,station_day_mad,2020-10-24,pm25,Asia/Shanghai,µg/m3,mee,84.68127172936443
Fenwei,station_day_mad,2020-10-25,pm10,Asia/Shanghai,µg/m3,mee,153.16594759264981
Fenwei,station_day_mad,2020-10-25,pm25,Asia/Shanghai,µg/m3,mee,62.6167943941939
Fenwei,station_day_mad,2020-10-26,pm10,Asia/Shanghai,µg/m3,mee,85.09890913707567
Fenwei,station_day_mad,2020-10-26,pm25,Asia/Shanghai,µg/m3,mee,32.70098396954427
Fenwei,station_day_mad,2020-10-27,pm10,Asia/Shanghai,µg/m3,mee,50.51902000788383
Fenwei,station_day_mad,2020-10-27,pm25,Asia/Shanghai,µg/m3,mee,30.709049604628188
Fenwei,station_day_mad,2020-10-28,pm10,Asia/Shanghai,µg/m3,mee,78.21101987293538
Fenwei,station_day_mad,2020-10-28,pm25,Asia/Shanghai,µg/m3,mee,49.610939170209065
Fenwei,station_day_mad,2020-10-29,pm10,Asia/Shanghai,µg/m3,mee,114.7770136826451
Fenwei,station_day_mad,2020-10-29,pm25,Asia/Shanghai,µg/m3,mee,73.99208027793114
Fenwei,station_day_mad,2020-10-30,pm10,Asia/Shanghai,µg/m3,mee,94.70886849455349
Fenwei,station_day_mad,2020-10-30,pm25,Asia/Shanghai,µg/m3,mee,43.15606365555634
Fenwei,station_day_mad,2020-10-31,pm10,Asia/Shanghai,µg/m3,mee,95.36849604528138
Fenwei,station_day_mad,2020-10-31,pm25,Asia/Shanghai,µg/m3,mee,31.72627192188092
Fenwei,station_day_mad,2020-11-01,pm10,Asia/Shanghai,µg/m3,mee,77.46647507537581
Fenwei,station_day_mad,2020-11-01,pm25,Asia/Shanghai,µg/m3,mee,28.436690087325854
Fenwei,station_day_mad,2020-11-02,pm10,Asia/Shanghai,µg/m3,mee,93.85501200330978
Fenwei,station_day_mad,2020-11-02,pm25,Asia/Shanghai,µg/m3,mee,41.47953892224811
Fenwei,station_day_mad,2020-11-03,pm10,Asia/Shanghai,µg/m3,mee,128.5270010547287
Fenwei,station_day_mad,2020-11-03,pm25,Asia/Shanghai,µg/m3,mee,67.5999677721786
Fenwei,station_day_mad,2020-11-04,pm10,Asia/Shanghai,µg/m3,mee,128.45948554453477
Fenwei,station_day_mad,2020-11-04,pm25,Asia/Shanghai,µg/m3,mee,74.14510322873736
Fenwei,station_day_mad,2020-11-05,pm10,Asia/Shanghai,µg/m3,mee,96.92082202143189
Fenwei,station_day_mad,2020-11-05,pm25,Asia/Shanghai,µg/m3,mee,39.776605265120445
Fenwei,station_day_mad,2020-11-06,pm10,Asia/Shanghai,µg/m3,mee,108.62907486620571
Fenwei,station_day_mad,2020-11-06,pm25,Asia/Shanghai,µg/m3,mee,36.14407301066448
Fenwei,station_day_mad,2020-11-07,pm10,Asia/Shanghai,µg/m3,mee,122.07430954334154
Fenwei,station_day_mad,2020-11-07,pm25,Asia/Shanghai,µg/m3,mee,49.14004897208343
Fenwei,station_day_mad,2020-11-08,pm10,Asia/Shanghai,µg/m3,mee,136.66744750327604
Fenwei,station_day_mad,2020-11-08,pm25,Asia/Shanghai,µg/m3,mee,65.72199642031471
Fenwei,station_day_mad,2020-11-09,pm10,Asia/Shanghai,µg/m3,mee,158.6064403261491
Fenwei,station_day_mad,2020-11-09,pm25,Asia/Shanghai,µg/m3,mee,90.34602981930925
Fenwei,station_day_mad,2020-11-10,pm10,Asia/Shanghai,µg/m3,mee,175.49434784976214
Fenwei,station_day_mad,2020-11-10,pm25,Asia/Shanghai,µg/m3,mee,106.36113961237012
Fenwei,station_day_mad,2020-11-11,pm10,Asia/Shanghai,µg/m3,mee,201.48278767991647
Fenwei,station_day_mad,2020-11-11,pm25,Asia/Shanghai,µg/m3,mee,122.81857023889428
Fenwei,station_day_mad,2020-11-12,pm10,Asia/Shanghai,µg/m3,mee,193.90552708772452
Fenwei,station_day_mad,2020-11-12,pm25,Asia/Shanghai,µg/m3,mee,118.64322780719417
Fenwei,station_day_mad,2020-11-13,pm10,Asia/Shanghai,µg/m3,mee,159.69749265181997
Fenwei,station_day_mad,2020-11-13,pm25,Asia/Shanghai,µg/m3,mee,108.81719012461424
Fenwei,station_day_mad,2020-11-14,pm10,Asia/Shanghai,µg/m3,mee,176.70369400447333
Fenwei,station_day_mad,2020-11-14,pm25,Asia/Shanghai,µg/m3,mee,121.33527625186773
Fenwei,station_day_mad,2020-11-15,pm10,Asia/Shanghai,µg/m3,mee,164.0449853332339
Fenwei,station_day_mad,2020-11-15,pm25,Asia/Shanghai,µg/m3,mee,108.55164752529396
Fenwei,station_day_mad,2020-11-16,pm10,Asia/Shanghai,µg/m3,mee,92.87800437872218
Fenwei,station_day_mad,2020-11-16,pm25,Asia/Shanghai,µg/m3,mee,65.14277671692139
Fenwei,station_day_mad,2020-11-17,pm10,Asia/Shanghai,µg/m3,mee,57.91555156628988
Fenwei,station_day_mad,2020-11-17,pm25,Asia/Shanghai,µg/m3,mee,25.486902098448446
Fenwei,station_day_mad,2020-11-18,pm10,Asia/Shanghai,µg/m3,mee,61.992372305026116
Fenwei,station_day_mad,2020-11-18,pm25,Asia/Shanghai,µg/m3,mee,33.436482337733366
Fenwei,station_day_mad,2020-11-19,pm10,Asia/Shanghai,µg/m3,mee,63.626490943656655
Fenwei,station_day_mad,2020-11-19,pm25,Asia/Shanghai,µg/m3,mee,43.74668236922133
Fenwei,station_day_mad,2020-11-20,pm10,Asia/Shanghai,µg/m3,mee,33.79798305331529
Fenwei,station_day_mad,2020-11-20,pm25,Asia/Shanghai,µg/m3,mee,29.926837962420407
Fenwei,station_day_mad,2020-11-21,pm10,Asia/Shanghai,µg/m3,mee,28.91094986608889
Fenwei,station_day_mad,2020-11-21,pm25,Asia/Shanghai,µg/m3,mee,20.881884520571322
Fenwei,station_day_mad,2020-11-22,pm10,Asia/Shanghai,µg/m3,mee,35.52651888035399
Fenwei,station_day_mad,2020-11-22,pm25,Asia/Shanghai,µg/m3,mee,29.753487591161914
Fenwei,station_day_mad,2020-11-23,pm10,Asia/Shanghai,µg/m3,mee,77.48661230517848
Fenwei,station_day_mad,2020-11-23,pm25,Asia/Shanghai,µg/m3,mee,64.45886437908497
Fenwei,station_day_mad,2020-11-24,pm10,Asia/Shanghai,µg/m3,mee,91.49735592393594
Fenwei,station_day_mad,2020-11-24,pm25,Asia/Shanghai,µg/m3,mee,73.03416011905715
Fenwei,station_day_mad,2020-11-25,pm10,Asia/Shanghai,µg/m3,mee,90.45879553178568
Fenwei,station_day_mad,2020-11-25,pm25,Asia/Shanghai,µg/m3,mee,66.11326716761499
Fenwei,station_day_mad,2020-11-26,pm10,Asia/Shanghai,µg/m3,mee,111.86800653004724
Fenwei,station_day_mad,2020-11-26,pm25,Asia/Shanghai,µg/m3,mee,83.06583948591742
Fenwei,station_day_mad,2020-11-27,pm10,Asia/Shanghai,µg/m3,mee,99.91398634179602
Fenwei,station_day_mad,2020-11-27,pm25,Asia/Shanghai,µg/m3,mee,78.8875382205981
Fenwei,station_day_mad,2020-11-28,pm10,Asia/Shanghai,µg/m3,mee,108.9874182762821
Fenwei,station_day_mad,2020-11-28,pm25,Asia/Shanghai,µg/m3,mee,84.51939928406294
Fenwei,station_day_mad,2020-11-29,pm10,Asia/Shanghai,µg/m3,mee,126.78282598929646
Fenwei,station_day_mad,2020-11-29,pm25,Asia/Shanghai,µg/m3,mee,99.2705121648928
Fenwei,station_day_mad,2020-11-30,pm10,Asia/Shanghai,µg/m3,mee,128.64414208979426
Fenwei,station_day_mad,2020-11-30,pm25,Asia/Shanghai,µg/m3,mee,116.15642156756287
Fenwei,station_day_mad,2020-12-01,pm10,Asia/Shanghai,µg/m3,mee,96.49606824335085
Fenwei,station_day_mad,2020-12-01,pm25,Asia/Shanghai,µg/m3,mee,87.66260354983181
Fenwei,station_day_mad,2020-12-02,pm10,Asia/Shanghai,µg/m3,mee,58.83751755490886
Fenwei,station_day_mad,2020-12-02,pm25,Asia/Shanghai,µg/m3,mee,42.524408110005936
Fenwei,station_day_mad,2020-12-03,pm10,Asia/Shanghai,µg/m3,mee,67.91260063998236
Fenwei,station_day_mad,2020-12-03,pm25,Asia/Shanghai,µg/m3,mee,48.81452285991928
Fenwei,station_day_mad,2020-12-04,pm10,Asia/Shanghai,µg/m3,mee,100.71316229060794
Fenwei,station_day_mad,2020-12-04,pm25,Asia/Shanghai,µg/m3,mee,77.71045349577959
Fenwei,station_day_mad,2020-12-05,pm10,Asia/Shanghai,µg/m3,mee,127.585319276452
Fenwei,station_day_mad,2020-12-05,pm25,Asia/Shanghai,µg/m3,mee,102.21710045491834
Fenwei,station_day_mad,2020-12-06,pm10,Asia/Shanghai,µg/m3,mee,99.12463750359566
Fenwei,station_day_mad,2020-12-06,pm25,Asia/Shanghai,µg/m3,mee,77.1848619796938
Fenwei,station_day_mad,2020-12-07,pm10,Asia/Shanghai,µg/m3,mee,113.24738679656484
Fenwei,station_day_mad,2020-12-07,pm25,Asia/Shanghai,µg/m3,mee,83.55091446968902
Fenwei,station_day_mad,2020-12-08,pm10,Asia/Shanghai,µg/m3,mee,124.26107016786877
Fenwei,station_day_mad,2020-12-08,pm25,Asia/Shanghai,µg/m3,mee,95.47280091729435
Fenwei,station_day_mad,2020-12-09,pm10,Asia/Shanghai,µg/m3,mee,107.81587791912476
Fenwei,station_day_mad,2020-12-09,pm25,Asia/Shanghai,µg/m3,mee,76.58769873823196
Fenwei,station_day_mad,2020-12-10,pm10,Asia/Shanghai,µg/m3,mee,126.9338921404862
Fenwei,station_day_mad,2020-12-10,pm25,Asia/Shanghai,µg/m3,mee,89.80280257751545
Fenwei,station_day_mad,2020-12-11,pm10,Asia/Shanghai,µg/m3,mee,138.26977190160127
Fenwei,station_day_mad,2020-12-11,pm25,Asia/Shanghai,µg/m3,mee,101.84793057388045
Fenwei,station_day_mad,2020-12-12,pm10,Asia/Shanghai,µg/m3,mee,99.8060307753499
Fenwei,station_day_mad,2020-12-12,pm25,Asia/Shanghai,µg/m3,mee,27.673266505812595
Fenwei,station_day_mad,2020-12-13,pm10,Asia/Shanghai,µg/m3,mee,84.34214680428066
Fenwei,station_day_mad,2020-12-13,pm25,Asia/Shanghai,µg/m3,mee,35.33832695879455
Fenwei,station_day_mad,2020-12-14,pm10,Asia/Shanghai,µg/m3,mee,116.68806005023657
Fenwei,station_day_mad,2020-12-14,pm25,Asia/Shanghai,µg/m3,mee,67.47500438109702
Fenwei,station_day_mad,2020-12-15,pm10,Asia/Shanghai,µg/m3,mee,138.42216376390905
Fenwei,station_day_mad,2020-12-15,pm25,Asia/Shanghai,µg/m3,mee,85.75192861614893
Fenwei,station_day_mad,2020-12-16,pm10,Asia/Shanghai,µg/m3,mee,129.3753251871261
Fenwei,station_day_mad,2020-12-16,pm25,Asia/Shanghai,µg/m3,mee,86.9906410116031
Fenwei,station_day_mad,2020-12-17,pm10,Asia/Shanghai,µg/m3,mee,87.00414522584335
Fenwei,station_day_mad,2020-12-17,pm25,Asia/Shanghai,µg/m3,mee,53.851778656126484
Fenwei,station_day_mad,2020-12-18,pm10,Asia/Shanghai,µg/m3,mee,99.58885867803781
Fenwei,station_day_mad,2020-12-18,pm25,Asia/Shanghai,µg/m3,mee,61.42987610161955
Fenwei,station_day_mad,2020-12-19,pm10,Asia/Shanghai,µg/m3,mee,99.79194842296285
Fenwei,station_day_mad,2020-12-19,pm25,Asia/Shanghai,µg/m3,mee,67.7878144054421
Fenwei,station_day_mad,2020-12-20,pm10,Asia/Shanghai,µg/m3,mee,121.37859093099044
Fenwei,station_day_mad,2020-12-20,pm25,Asia/Shanghai,µg/m3,mee,86.89978493758447
Fenwei,station_day_mad,2020-12-21,pm10,Asia/Shanghai,µg/m3,mee,156.62664401689804
Fenwei,station_day_mad,2020-12-21,pm25,Asia/Shanghai,µg/m3,mee,122.39524554247085
Fenwei,station_day_mad,2020-12-22,pm10,Asia/Shanghai,µg/m3,mee,143.05279059196204
Fenwei,station_day_mad,2020-12-22,pm25,Asia/Shanghai,µg/m3,mee,61.11174087055957
Fenwei,station_day_mad,2020-12-23,pm10,Asia/Shanghai,µg/m3,mee,109.80698752156698
Fenwei,station_day_mad,2020-12-23,pm25,Asia/Shanghai,µg/m3,mee,53.04936230314021
Fenwei,station_day_mad,2020-12-24,pm10,Asia/Shanghai,µg/m3,mee,116.40835596025138
Fenwei,station_day_mad,2020-12-24,pm25,Asia/Shanghai,µg/m3,mee,70.15378624099588
Fenwei,station_day_mad,2020-12-25,pm10,Asia/Shanghai,µg/m3,mee,139.3739497103935
Fenwei,station_day_mad,2020-12-25,pm25,Asia/Shanghai,µg/m3,mee,95.51224790385989
Fenwei,station_day_mad,2020-12-26,pm10,Asia/Shanghai,µg/m3,mee,162.2434214962661
Fenwei,station_day_mad,2020-12-26,pm25,Asia/Shanghai,µg/m3,mee,121.39539013653905
